stop_id,name,longitude,latitude,route_type,route_name,sequence
AF_Koridor 6 - RSUD - Sukawinatan_3,BS lorong aman B ada,104.741,-2.92927,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,3
AF_Koridor 6 - RSUD - Sukawinatan_4,BS SPBU 24 ada,104.738,-2.93096,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,4
AF_Koridor 6 - RSUD - Sukawinatan_5,BS pasar tegal binangun B ada,104.737,-2.93298,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,5
AF_Koridor 6 - RSUD - Sukawinatan_6,BS sma fitria abadi B ada,104.735,-2.93569,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,6
AF_Koridor 6 - RSUD - Sukawinatan_7,BS puskesmas tegal binangun B ada,104.733,-2.93871,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,7
AF_Koridor 6 - RSUD - Sukawinatan_8,BS Paud al bayyinah ada,104.732,-2.94034,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,8
AF_Koridor 6 - RSUD - Sukawinatan_9,BS GNPK ri ada,104.731,-2.94211,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,9
AF_Koridor 6 - RSUD - Sukawinatan_10,BS jl. talang peti ada,104.731,-2.94502,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,10
AF_Koridor 6 - RSUD - Sukawinatan_11,BS SDN 320 B ada,104.732,-2.94737,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,11
AF_Koridor 6 - RSUD - Sukawinatan_12,BS toko jaya ada,104.733,-2.94828,angkot_feeder,Koridor 6 - RSUD - Sukawinatan,12
AF_Koridor 7 - Kamboja - Bukit Siguntang_1,BS stadion kamboja ada,104.746,-2.97027,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,1
AF_Koridor 7 - Kamboja - Bukit Siguntang_2,BS kantor camat ilir timur 1 ada,104.746,-2.96906,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,2
AF_Koridor 7 - Kamboja - Bukit Siguntang_3,BS kopral umar said ada,104.747,-2.96573,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,3
AF_Koridor 7 - Kamboja - Bukit Siguntang_4,20 Sep 2023 08.18.48,104.746,-2.97017,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,4
AF_Koridor 7 - Kamboja - Bukit Siguntang_5,BS Univ Tridinanti A ada,104.746,-2.9711,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,5
AF_Koridor 7 - Kamboja - Bukit Siguntang_6,BS simpang soraja A ada,104.744,-2.97265,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,6
AF_Koridor 7 - Kamboja - Bukit Siguntang_7,BS palembang square ada,104.743,-2.97555,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,7
AF_Koridor 7 - Kamboja - Bukit Siguntang_8,BS LRT bumi sriwijaya ada,104.745,-2.97674,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,8
AF_Koridor 7 - Kamboja - Bukit Siguntang_9,BS Dprd sumsel ada,104.744,-2.97939,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,9
AF_Koridor 7 - Kamboja - Bukit Siguntang_10,BS arya duta ada,104.741,-2.97785,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,10
AF_Koridor 7 - Kamboja - Bukit Siguntang_11,BS puncak sikuning A ada,104.737,-2.97772,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,11
AF_Koridor 7 - Kamboja - Bukit Siguntang_12,BS Family A ada,104.737,-2.97911,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,12
AF_Koridor 7 - Kamboja - Bukit Siguntang_13,BS sdn 22 ada,104.738,-2.98355,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,13
AF_Koridor 7 - Kamboja - Bukit Siguntang_14,BS sman 2 ada,104.738,-2.98532,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,14
AF_Koridor 7 - Kamboja - Bukit Siguntang_15,BS riau A ada,104.738,-2.98677,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,15
AF_Koridor 7 - Kamboja - Bukit Siguntang_16,BS emporium ada,104.738,-2.98848,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,16
AF_Koridor 7 - Kamboja - Bukit Siguntang_17,BS kemang manis A ada,104.738,-2.98955,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,17
AF_Koridor 7 - Kamboja - Bukit Siguntang_18,BS simpang polsek ada,104.735,-2.98979,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,18
AF_Koridor 7 - Kamboja - Bukit Siguntang_19,BS k.camat ilir barat 1 ada,104.734,-2.99032,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,19
AF_Koridor 7 - Kamboja - Bukit Siguntang_20,BS simpang univ plg ada,104.732,-2.99134,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,20
AF_Koridor 7 - Kamboja - Bukit Siguntang_21,BS smpn 17 ada,104.73,-2.99029,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,21
AF_Koridor 7 - Kamboja - Bukit Siguntang_22,Bs pasca sarjana A ada,104.729,-2.99023,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,22
AF_Koridor 7 - Kamboja - Bukit Siguntang_23,Bs srijaya negara A ada,104.727,-2.99176,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,23
AF_Koridor 7 - Kamboja - Bukit Siguntang_24,Bs ada,104.727,-2.99287,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,24
AF_Koridor 7 - Kamboja - Bukit Siguntang_25,Bs ada,104.726,-2.99447,angkot_feeder,Koridor 7 - Kamboja - Bukit Siguntang,25
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_1,Stasiun LRT Asrama Haji A,104.711404331302,-2.91935038924161,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,1
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_2,Asrama Haji B,104.712020112636,-2.91651417880875,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,2
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_3,Kerajinan Karet B,104.714536793033,-2.91075817833598,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,3
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_4,PDK,104.725187690695,-2.90727174615211,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,4
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_5,Simpang Bandara A,104.727297415991,-2.90295760181717,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,5
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_6,Simpang Talang Jambe,104.726002273989,-2.89565880265001,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,6
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_7,YAPIS Hikmatul Furqon A,104.722742598362,-2.89601508476471,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,7
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_8,Perum Graha Utama Bandara,104.719088671088,-2.89573909935291,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,8
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_9,Simpang Karantina A,104.716342841057,-2.89623394890395,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,9
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_10,Stasiun LRT Asrama Haji A,104.711404331302,-2.91935038924161,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,10
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_11,Asrama Haji B,104.712020112636,-2.91651417880875,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,11
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_12,Kerajinan Karet B,104.714536793033,-2.91075817833598,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,12
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_13,PDK,104.725187690695,-2.90727174615211,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,13
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_14,Simpang Bandara A,104.727297415991,-2.90295760181717,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,14
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_15,Simpang Talang Jambe,104.726002273989,-2.89565880265001,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,15
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_16,YAPIS Hikmatul Furqon A,104.722742598362,-2.89601508476471,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,16
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_17,Perum Graha Utama Bandara,104.719088671088,-2.89573909935291,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,17
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_18,Simpang Karantina A,104.716342841057,-2.89623394890395,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,18
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_19,Simpang Karantina B,104.716343276861,-2.8961638131922,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,19
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_20,Perum Graha Utama Bandara B,104.718959644092,-2.89567352168743,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,20
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_21,YAPIS Hikmatul Furqon B,104.724583911283,-2.89500452115879,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,21
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_22,Lorong Bambu Kuning,104.72572746987,-2.89663804481032,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,22
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_23,PDK B,104.724864621922,-2.90784879763623,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,23
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_24,Palembang Asrama Haji,104.71835103394,-2.90966723705134,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,24
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_25,BCA,104.716134028208,-2.91031157017995,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,25
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_26,Asrama Haji A,104.712210293682,-2.91704081891895,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,26
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_27,LRT Asrama Haji,104.711913739659,-2.91955842267099,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,27
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_28,Simpang Karantina B,104.716343276861,-2.8961638131922,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,28
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_29,Perum Graha Utama Bandara B,104.718959644092,-2.89567352168743,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,29
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_30,YAPIS Hikmatul Furqon B,104.724583911283,-2.89500452115879,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,30
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_31,Lorong Bambu Kuning,104.72572746987,-2.89663804481032,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,31
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_32,PDK B,104.724864621922,-2.90784879763623,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,32
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_33,Palembang Asrama Haji,104.71835103394,-2.90966723705134,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,33
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_34,BCA,104.716134028208,-2.91031157017995,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,34
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_35,Asrama Haji A,104.712210293682,-2.91704081891895,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,35
AF_Koridor 8 - ASRAMA HAJI - TALANG JAMBE_36,LRT Asrama Haji,104.711913739659,-2.91955842267099,angkot_feeder,Koridor 8 - ASRAMA HAJI - TALANG JAMBE,36
TB_2_1,Terminal sako,104.7903950700001,-2.931505699999946,teman_bus,Koridor 2,1
TB_2_2,H.simpang bombat,104.7864796300001,-2.934411429999955,teman_bus,Koridor 2,2
TB_2_3,H.lorong manalagi A,104.78316641,-2.936946529999943,teman_bus,Koridor 2,3
TB_2_4,H. sapta marga,104.7834042300001,-2.94080914999995,teman_bus,Koridor 2,4
TB_2_5,H.spbu cilentang,104.7844734600001,-2.94328693999995,teman_bus,Koridor 2,5
TB_2_6,H.Grand garden,104.7855403300001,-2.94719189999995,teman_bus,Koridor 2,6
TB_2_7,H.Simpang celentang A,104.7854903000001,-2.949698699999942,teman_bus,Koridor 2,7
TB_2_8,H. BHL,104.7833798900001,-2.950334729999952,teman_bus,Koridor 2,8
TB_2_9,H. kusuma bangsa B,104.77724398,-2.949140389999968,teman_bus,Koridor 2,9
TB_2_10,H. tunas bangsa,104.77284574,-2.949453109999979,teman_bus,Koridor 2,10
TB_2_11,H. PTC A,104.7612299300001,-2.951879189999943,teman_bus,Koridor 2,11
TB_2_12,H. spbu sukamto,104.75875067,-2.952192999999966,teman_bus,Koridor 2,12
TB_2_13,H.BLPT A,104.7526711,-2.953506119999929,teman_bus,Koridor 2,13
TB_2_14,H. smp 9/10,104.7508899900001,-2.954187629999979,teman_bus,Koridor 2,14
TB_2_15,H. rimba kemuning A,104.7434213700001,-2.957028359999924,teman_bus,Koridor 2,15
TB_2_16,H. transit gloria polda,104.7408785700001,-2.962608629999977,teman_bus,Koridor 2,16
TB_2_17,H. PDAM,104.74066507,-2.962707569999964,teman_bus,Koridor 2,17
TB_2_18,H. smkn 2,104.73506632,-2.966208399999971,teman_bus,Koridor 2,18
TB_2_19,H. rs siti khodija A,104.73118872,-2.970936649999942,teman_bus,Koridor 2,19
TB_2_20,H. BCA,104.72734274,-2.974222669999961,teman_bus,Koridor 2,20
TB_2_21,H. perpustakaan daerah A,104.7257942300001,-2.976122439999926,teman_bus,Koridor 2,21
TB_2_22,H. Capil,104.7246680900001,-2.978650949999974,teman_bus,Koridor 2,22
TB_2_23,H. bengkel pass,104.7244442800001,-2.983935419999966,teman_bus,Koridor 2,23
TB_2_24,H. prameswara A,104.7254156600001,-2.987684319999971,teman_bus,Koridor 2,24
TB_2_25,H. simpang sma 10 A,104.7266623800001,-2.99189526999993,teman_bus,Koridor 2,25
TB_2_26,H. smkn 3,104.7300787600001,-2.987392229999955,teman_bus,Koridor 2,26
TB_2_27,H. Unsri A,104.7323203400001,-2.987073259999932,teman_bus,Koridor 2,27
TB_2_28,H. padang selasa,104.7338621600001,-2.988838299999941,teman_bus,Koridor 2,28
TB_2_29,H. PHB A,104.74230636,-2.987270619999947,teman_bus,Koridor 2,29
TB_2_30,H. jasarahaja,104.74409961,-2.986743839999974,teman_bus,Koridor 2,30
TB_2_31,H. PDPDE,104.74459132,-2.983273849999932,teman_bus,Koridor 2,31
TB_2_32,H. bank mandiri,104.7452239,-2.981669579999959,teman_bus,Koridor 2,32
TB_2_33,H. Simpang PI,104.7446109700001,-2.977004399999957,teman_bus,Koridor 2,33
TB_2_34,H. PI,104.7464062000001,-2.978619549999966,teman_bus,Koridor 2,34
TB_2_35,H. Kantor Pos,104.7454532800001,-2.98151831999996,teman_bus,Koridor 2,35
TB_2_36,H. Kantor Camat Bukit Kecil,104.7446750200001,-2.983657639999953,teman_bus,Koridor 2,36
TB_2_37,H. Gajah Mada,104.74437707,-2.985556699999949,teman_bus,Koridor 2,37
TB_2_38,H. PHB,104.7418254000001,-2.98748221999997,teman_bus,Koridor 2,38
TB_2_39,H. Kemang Manis,104.7383137000001,-2.98917351999997,teman_bus,Koridor 2,39
TB_2_40,H. Pasca Sarjana,104.7290500200001,-2.990337549999939,teman_bus,Koridor 2,40
TB_2_41,H. Simpang SMA 10,104.7266162800001,-2.992099119999984,teman_bus,Koridor 2,41
TB_2_42,H. Parameswara,104.7255322200001,-2.988501749999978,teman_bus,Koridor 2,42
TB_2_43,H. PMK,104.72438443,-2.984213029999982,teman_bus,Koridor 2,43
TB_2_44,H. Kancil Putih,104.72422077,-2.980254319999975,teman_bus,Koridor 2,44
TB_2_45,H. Perpustakaan Daerah,104.72561418,-2.976196629999948,teman_bus,Koridor 2,45
TB_2_46,H. RS Siti Khadijah,104.7320567400001,-2.970041249999959,teman_bus,Koridor 2,46
TB_2_47,H. Griya Agung,104.7269361800001,-2.974471639999954,teman_bus,Koridor 2,47
TB_2_48,H. LRT Demang,104.7357951000001,-2.964321549999969,teman_bus,Koridor 2,48
TB_2_49,H. Sersan Sani,104.75017289,-2.954229399999978,teman_bus,Koridor 2,49
TB_2_50,H. BLPTB,104.75304714,-2.953209299999967,teman_bus,Koridor 2,50
TB_2_51,H. R. Sukamto,104.7574669900001,-2.952100319999948,teman_bus,Koridor 2,51
TB_2_52,H. PTC,104.7612915400001,-2.951715289999955,teman_bus,Koridor 2,52
TB_2_53,H. Komplek Kedamaian,104.7748273400001,-2.949168849999982,teman_bus,Koridor 2,53
TB_2_54,H. Kumbang,104.7776538000001,-2.949017349999993,teman_bus,Koridor 2,54
TB_2_55,H. PLN Celentang,104.7843666600001,-2.950404679999959,teman_bus,Koridor 2,55
TB_2_56,H. The Basilica,104.7854418900001,-2.948831059999997,teman_bus,Koridor 2,56
TB_2_57,H. Azzahra,104.7840244100001,-2.94239789999995,teman_bus,Koridor 2,57
TB_2_58,H. Lrg Pancasila,104.7829736900001,-2.939994559999954,teman_bus,Koridor 2,58
TB_2_59,H. Lrg. Manalagi,104.78297301,-2.937059149999928,teman_bus,Koridor 2,59
TB_2_60,Terminal Sako,104.79039943,-2.931202319999961,teman_bus,Koridor 2,60
TB_5_1,Stop 1,104.68,-2.96126,teman_bus,Koridor 5,1
TB_5_2,Stop 2,104.68,-2.96123,teman_bus,Koridor 5,2
TB_5_3,Stop 3,104.681,-2.96105,teman_bus,Koridor 5,3
TB_5_4,Stop 4,104.681,-2.96116,teman_bus,Koridor 5,4
TB_5_5,Stop 5,104.682,-2.96118,teman_bus,Koridor 5,5
TB_5_6,Stop 6,104.683,-2.96278,teman_bus,Koridor 5,6
TB_5_7,Stop 7,104.683,-2.963,teman_bus,Koridor 5,7
TB_5_8,Stop 8,104.683,-2.96622,teman_bus,Koridor 5,8
TB_5_9,Stop 9,104.683,-2.96715,teman_bus,Koridor 5,9
TB_5_10,Stop 10,104.683,-2.9676,teman_bus,Koridor 5,10
TB_5_11,Stop 11,104.683,-2.96763,teman_bus,Koridor 5,11
TB_5_12,Stop 12,104.683,-2.96766,teman_bus,Koridor 5,12
TB_5_13,Stop 13,104.685,-2.96851,teman_bus,Koridor 5,13
TB_5_14,Stop 14,104.686,-2.97157,teman_bus,Koridor 5,14
TB_5_15,Stop 15,104.686,-2.97162,teman_bus,Koridor 5,15
TB_5_16,Stop 16,104.688,-2.97196,teman_bus,Koridor 5,16
TB_5_17,Stop 17,104.689,-2.97209,teman_bus,Koridor 5,17
TB_5_18,Stop 18,104.69,-2.97402,teman_bus,Koridor 5,18
TB_5_19,Stop 19,104.69,-2.97418,teman_bus,Koridor 5,19
TB_5_20,Stop 20,104.691,-2.97455,teman_bus,Koridor 5,20
TB_5_21,Stop 21,104.692,-2.97482,teman_bus,Koridor 5,21
TB_5_22,Stop 22,104.693,-2.97476,teman_bus,Koridor 5,22
TB_5_23,Stop 23,104.693,-2.9747,teman_bus,Koridor 5,23
TB_5_24,Stop 24,104.695,-2.97484,teman_bus,Koridor 5,24
TB_5_25,Stop 25,104.695,-2.97492,teman_bus,Koridor 5,25
TB_5_26,Stop 26,104.695,-2.97496,teman_bus,Koridor 5,26
TB_5_27,Stop 27,104.698,-2.9774,teman_bus,Koridor 5,27
TB_5_28,Stop 28,104.699,-2.97789,teman_bus,Koridor 5,28
TB_5_29,Stop 29,104.7,-2.97824,teman_bus,Koridor 5,29
TB_5_30,Stop 30,104.7,-2.97833,teman_bus,Koridor 5,30
TB_5_31,Stop 31,104.7,-2.97834,teman_bus,Koridor 5,31
TB_5_32,Stop 32,104.702,-2.97984,teman_bus,Koridor 5,32
TB_5_33,Stop 33,104.702,-2.97984,teman_bus,Koridor 5,33
TB_5_34,Stop 34,104.704,-2.98168,teman_bus,Koridor 5,34
TB_5_35,Stop 35,104.704,-2.98175,teman_bus,Koridor 5,35
TB_5_36,Stop 36,104.707,-2.98153,teman_bus,Koridor 5,36
TB_5_37,Stop 37,104.707,-2.98154,teman_bus,Koridor 5,37
TB_5_38,Stop 38,104.708,-2.98154,teman_bus,Koridor 5,38
TB_5_39,Stop 39,104.709,-2.98134,teman_bus,Koridor 5,39
TB_5_40,Stop 40,104.711,-2.98202,teman_bus,Koridor 5,40
TB_5_41,Stop 41,104.712,-2.98245,teman_bus,Koridor 5,41
TB_5_42,Stop 42,104.712,-2.98241,teman_bus,Koridor 5,42
TB_5_43,Stop 43,104.713,-2.98206,teman_bus,Koridor 5,43
TB_5_44,Stop 44,104.714,-2.98166,teman_bus,Koridor 5,44
TB_5_45,Stop 45,104.714,-2.98158,teman_bus,Koridor 5,45
TB_5_46,Stop 46,104.716,-2.98057,teman_bus,Koridor 5,46
TB_5_47,Stop 47,104.714,-2.97502,teman_bus,Koridor 5,47
TB_5_48,Stop 48,104.714,-2.97577,teman_bus,Koridor 5,48
TB_5_49,Stop 49,104.715,-2.97581,teman_bus,Koridor 5,49
TB_5_50,Stop 50,104.716,-2.98112,teman_bus,Koridor 5,50
TB_5_51,Stop 51,104.716,-2.98121,teman_bus,Koridor 5,51
TB_5_52,Stop 52,104.717,-2.98228,teman_bus,Koridor 5,52
TB_5_53,Stop 53,104.718,-2.98427,teman_bus,Koridor 5,53
TB_5_54,Stop 54,104.718,-2.98574,teman_bus,Koridor 5,54
TB_5_55,Stop 55,104.718,-2.98601,teman_bus,Koridor 5,55
TB_5_56,Stop 56,104.718,-2.98626,teman_bus,Koridor 5,56
TB_5_57,Stop 57,104.718,-2.98623,teman_bus,Koridor 5,57
TB_5_58,Stop 58,104.718,-2.98628,teman_bus,Koridor 5,58
TB_5_59,Stop 59,104.718,-2.98636,teman_bus,Koridor 5,59
TB_5_60,Stop 60,104.72,-2.98718,teman_bus,Koridor 5,60
TB_5_61,Stop 61,104.721,-2.98702,teman_bus,Koridor 5,61
TB_5_62,Stop 62,104.721,-2.98696,teman_bus,Koridor 5,62
TB_5_63,Stop 63,104.723,-2.98692,teman_bus,Koridor 5,63
TB_5_64,Stop 64,104.723,-2.98695,teman_bus,Koridor 5,64
TB_5_65,Stop 65,104.723,-2.98696,teman_bus,Koridor 5,65
TB_5_66,Stop 66,104.725,-2.98625,teman_bus,Koridor 5,66
TB_5_67,Stop 67,104.725,-2.9854,teman_bus,Koridor 5,67
TB_5_68,Stop 68,104.724,-2.98435,teman_bus,Koridor 5,68
TB_5_69,Stop 69,104.724,-2.98377,teman_bus,Koridor 5,69
TB_5_70,Stop 70,104.724,-2.98246,teman_bus,Koridor 5,70
TB_5_71,Stop 71,104.724,-2.98047,teman_bus,Koridor 5,71
TB_5_72,Stop 72,104.725,-2.97849,teman_bus,Koridor 5,72
TB_5_73,Stop 73,104.725,-2.97652,teman_bus,Koridor 5,73
TB_5_74,Stop 74,104.726,-2.97642,teman_bus,Koridor 5,74
TB_5_75,Stop 75,104.726,-2.97627,teman_bus,Koridor 5,75
TB_5_76,Stop 76,104.726,-2.97588,teman_bus,Koridor 5,76
TB_5_77,Stop 77,104.727,-2.97456,teman_bus,Koridor 5,77
TB_5_78,Stop 78,104.727,-2.9745,teman_bus,Koridor 5,78
TB_5_79,Stop 79,104.727,-2.97416,teman_bus,Koridor 5,79
TB_5_80,Stop 80,104.728,-2.97394,teman_bus,Koridor 5,80
TB_5_81,Stop 81,104.729,-2.97254,teman_bus,Koridor 5,81
TB_5_82,Stop 82,104.731,-2.97091,teman_bus,Koridor 5,82
TB_5_83,Stop 83,104.733,-2.96965,teman_bus,Koridor 5,83
TB_5_84,Stop 84,104.733,-2.96926,teman_bus,Koridor 5,84
TB_5_85,Stop 85,104.737,-2.97065,teman_bus,Koridor 5,85
TB_5_86,Stop 86,104.737,-2.97068,teman_bus,Koridor 5,86
TB_5_87,Stop 87,104.738,-2.97081,teman_bus,Koridor 5,87
TB_5_88,Stop 88,104.739,-2.97126,teman_bus,Koridor 5,88
TB_5_89,Stop 89,104.742,-2.97493,teman_bus,Koridor 5,89
TB_5_90,Stop 90,104.742,-2.97533,teman_bus,Koridor 5,90
TB_5_91,Stop 91,104.745,-2.97674,teman_bus,Koridor 5,91
TB_5_92,Stop 92,104.744,-2.97933,teman_bus,Koridor 5,92
TB_5_93,Stop 93,104.741,-2.97778,teman_bus,Koridor 5,93
TB_5_94,Stop 94,104.741,-2.9777,teman_bus,Koridor 5,94
TB_5_95,Stop 95,104.741,-2.97766,teman_bus,Koridor 5,95
TB_5_96,Stop 96,104.741,-2.97762,teman_bus,Koridor 5,96
TB_5_97,Stop 97,104.738,-2.97484,teman_bus,Koridor 5,97
LRT_1,Stasiun LRT Punti Kayu,104.72382,-2.940535,lrt,LRT Sumsel,1
LRT_2,Stasiun LRT RSDU Prov Sumsel,104.732686,-2.948308,lrt,LRT Sumsel,2
LRT_3,Stasiun LRT Garuda Dempo,104.735784,-2.956055,lrt,LRT Sumsel,3
LRT_4,Stasiun LRT Demang,104.736048,-2.964308,lrt,LRT Sumsel,4
LRT_5,Stasiun LRT Bandara SMB 2,104.705661,-2.894114,lrt,LRT Sumsel,5
LRT_6,Stasiun LRT Asrama Haji,104.71165,-2.919806,lrt,LRT Sumsel,6
LRT_7,Stasiun LRT Bumi Sriwijaya,104.744793,-2.977152,lrt,LRT Sumsel,7
LRT_8,Stasiun LRT Dishub,104.749119,-2.978429,lrt,LRT Sumsel,8
LRT_9,Stasiun LRT Pasar Cinde,104.756007,-2.980622,lrt,LRT Sumsel,9
LRT_10,Stasiun LRT Pasar 16 Ilir,104.761762,-2.988717,lrt,LRT Sumsel,10
LRT_11,Stasiun LRT Polresta,104.772349,-3.004957,lrt,LRT Sumsel,11
LRT_12,Stasiun LRT Jakabaring,104.784621,-3.023214,lrt,LRT Sumsel,12
LRT_13,Stasiun LRT DJKA,104.790251,-3.031568,lrt,LRT Sumsel,13
